1,5,2,0,5,0
1,2,5,0,8,2
3,5,2,1,5,0
3,4,3,4,6,0
1,3,5,7,7,0
1,3,5,9,4,0
1,3,5,8,7,0
1,2,5,9,8,0
2,2,3,7,5,0
1,5,3,9,5,5
1,5,4,1,5,2
1,5,4,8,5,5
5,5,5,4,0,0
3,4,4,4,6,3
1,1,5,3,9,2
2,5,3,6,5,7
4,5,4,0,0,0
1,2,3,9,0,0
3,5,3,0,5,7
3,5,4,7,0,5
1,3,3,3,6,2
2,5,5,5,0,5
2,5,2,4,5,7
1,5,4,3,4,5
5,4,4,0,0,5
2,4,1,4,6,9
4,5,1,1,0,9
1,2,2,9,8,8
