4,5,4,0,5,0
1,1,4,9,9,0
1,1,2,9,8,0
1,5,1,8,5,0
1,3,4,9,5,0
1,5,3,8,5,1
4,5,5,4,5,0
1,4,2,9,6,4
1,4,3,8,6,4
1,5,1,9,5,6
3,5,4,7,0,0
1,3,2,7,7,5
1,5,3,9,5,7
2,4,3,7,6,7
1,5,4,6,5,5
1,2,3,9,3,4
3,5,5,0,5,4
1,4,5,3,6,4
2,4,2,4,6,5
4,5,4,0,0,0
3,5,3,4,0,0
1,2,2,5,8,7
3,4,5,6,0,4
2,5,4,4,0,3
2,5,3,4,3,7
1,4,3,9,0,7
2,2,5,7,4,5
2,2,1,5,8,9
2,3,3,4,0,7
3,5,3,0,0,4
4,5,3,0,0,7
