2,5,4,0,5,0
2,5,5,2,5,0
1,3,2,9,7,0
4,5,4,4,5,0
1,3,1,8,7,0
1,4,5,8,6,1
2,2,3,8,4,0
1,4,3,9,6,2
2,5,3,0,5,4
2,3,3,6,7,4
1,3,4,8,7,6
1,4,3,5,6,4
2,2,2,8,4,3
1,1,5,9,9,5
3,4,3,7,0,0
1,2,1,9,7,5
1,3,4,9,6,6
1,3,4,4,7,4
1,4,3,5,6,7
1,4,3,2,6,5
1,5,3,6,5,7
2,4,4,8,2,5
1,3,2,7,7,7
2,5,3,0,5,7
2,4,5,5,1,0
2,3,2,3,7,8
4,5,4,0,0,0
1,3,3,7,4,4
1,4,3,7,3,7
3,2,4,7,0,3
3,5,4,4,0,5
3,4,3,0,1,4
4,5,2,0,0,7
2,2,4,3,5,5
4,5,1,0,0,9
1,3,2,2,7,8
