2,4,3,0,6,0
1,3,3,9,7,0
4,5,4,2,5,0
2,4,4,7,6,0
2,4,3,8,6,4
2,1,5,8,5,0
2,5,4,0,5,3
1,5,5,6,5,0
3,4,3,7,6,7
2,4,3,2,6,4
1,5,3,6,5,5
1,5,5,5,5,4
4,5,5,6,0,0
2,4,2,0,6,7
2,3,3,3,7,7
2,2,4,8,4,5
5,5,1,0,0,0
2,3,1,5,7,9
2,3,5,8,1,5
3,3,3,3,2,1
3,5,3,0,0,1
2,4,4,6,1,5
3,5,3,3,0,4
4,1,5,6,0,5
1,1,3,7,5,0
3,4,3,2,3,7
1,1,3,7,5,3
2,5,3,0,1,7
