1,5,4,0,5,0
2,4,2,8,6,0
1,4,1,7,6,0
3,4,3,4,6,0
1,5,3,1,5,0
2,3,4,2,7,0
1,4,4,7,6,1
1,5,4,8,5,2
3,4,4,7,1,0
1,1,1,9,5,0
1,2,5,9,8,2
1,1,5,9,7,2
5,5,5,0,0,0
2,5,4,5,0,0
2,5,5,5,5,3
3,5,3,7,5,7
2,2,5,2,5,0
3,1,3,7,0,0
2,5,3,0,5,4
2,5,5,2,5,5
3,5,4,7,0,4
1,4,4,4,6,3
1,5,4,6,0,4
1,4,3,0,6,7
1,5,2,6,5,8
3,5,3,0,0,5
