4,5,5,0,5,0
1,3,4,9,7,0
1,3,4,8,7,0
1,5,4,7,5,0
1,5,5,4,5,0
1,5,3,6,5,0
4,5,4,6,0,0
3,5,5,7,5,4
1,3,1,5,7,0
2,4,3,5,6,3
3,3,1,7,7,9
1,2,5,5,4,0
3,4,4,0,6,5
4,5,3,0,0,0
3,5,5,7,0,4
3,5,4,3,5,6
2,2,5,4,2,0
2,2,5,4,0,0
3,5,2,0,0,3
1,5,3,6,5,6
5,5,5,0,0,5
1,4,5,6,1,4
3,3,1,0,5,9
4,2,1,6,5,9
