2,5,4,0,5,0
1,4,2,0,6,4
3,5,4,7,5,0
1,3,2,2,7,0
3,5,5,4,5,0
1,4,1,3,6,0
3,5,5,7,0,0
1,3,4,3,7,1
3,3,4,7,7,4
1,2,4,2,8,2
2,5,1,8,5,8
2,5,4,5,5,5
2,5,4,0,5,6
2,4,3,3,6,5
2,4,5,5,1,0
2,4,2,2,6,8
1,5,1,9,5,9
4,5,2,0,0,0
3,4,3,0,1,2
2,1,1,2,5,0
2,3,3,8,2,5
3,5,4,5,0,5
1,4,5,4,0,0
5,5,1,4,5,9
2,3,2,8,2,8
1,5,4,3,0,2
